building_id,metric,model,MAE,CV(RMSE),delta_cvrmse_vs_seasonal_naive_pct
Fox_office_Sheila,cooling_kw,seasonal_naive_168h,3.4521,11.6,0.0
Fox_office_Sheila,cooling_kw,ridge_regression,2.2659,7.98,-31.22
Fox_office_Thelma,cooling_kw,seasonal_naive_168h,32.0757,60.29,0.0
Fox_office_Thelma,cooling_kw,ridge_regression,48.561,68.41,13.46
Fox_office_Yong,cooling_kw,seasonal_naive_168h,35.4321,26.73,0.0
Fox_office_Yong,cooling_kw,ridge_regression,32.0813,22.07,-17.42
Fox_office_Zachary,cooling_kw,seasonal_naive_168h,40.4832,53.55,0.0
Fox_office_Zachary,cooling_kw,ridge_regression,37.5153,44.63,-16.66
Hog_education_Beth,cooling_kw,seasonal_naive_168h,13.2495,97.53,0.0
Hog_education_Beth,cooling_kw,ridge_regression,20.3833,78.68,-19.33
Hog_education_Caridad,cooling_kw,seasonal_naive_168h,92.9217,55.49,0.0
Hog_education_Caridad,cooling_kw,ridge_regression,322.6037,129.45,133.29
Hog_education_Casandra,cooling_kw,seasonal_naive_168h,53.2606,210.71,0.0
Hog_education_Casandra,cooling_kw,ridge_regression,72.5985,130.5,-38.07
Hog_education_Cathleen,cooling_kw,seasonal_naive_168h,34.8803,46.13,0.0
Hog_education_Cathleen,cooling_kw,ridge_regression,51.1914,40.21,-12.83
Hog_education_Donnie,cooling_kw,seasonal_naive_168h,4.7367,1208.0,0.0
Hog_education_Donnie,cooling_kw,ridge_regression,4.3727,674.66,-44.15
Hog_education_Hallie,cooling_kw,seasonal_naive_168h,0.4999,1586.38,0.0
Hog_education_Hallie,cooling_kw,ridge_regression,0.7668,1063.54,-32.96
Hog_education_Haywood,cooling_kw,seasonal_naive_168h,9.0155,169.09,0.0
Hog_education_Haywood,cooling_kw,ridge_regression,6.3614,94.02,-44.4
Hog_education_Janell,cooling_kw,seasonal_naive_168h,33837.1875,25.17,0.0
Hog_education_Janell,cooling_kw,ridge_regression,30300.8986,14.06,-44.12
Hog_education_Leandro,cooling_kw,seasonal_naive_168h,7.3186,430.38,0.0
Hog_education_Leandro,cooling_kw,ridge_regression,4.7075,228.26,-46.96
Hog_education_Luvenia,cooling_kw,seasonal_naive_168h,71.2957,363.09,0.0
Hog_education_Luvenia,cooling_kw,ridge_regression,66.2624,205.15,-43.5
Hog_education_Madge,cooling_kw,seasonal_naive_168h,1.4983,1425.82,0.0
Hog_education_Madge,cooling_kw,ridge_regression,3.8725,1757.93,23.29
Hog_education_Martha,cooling_kw,seasonal_naive_168h,8.0478,466.02,0.0
Hog_education_Martha,cooling_kw,ridge_regression,7.8378,212.16,-54.47
Hog_education_Mathilda,cooling_kw,seasonal_naive_168h,0.4397,22.39,0.0
Hog_education_Mathilda,cooling_kw,ridge_regression,3.3467,43.9,96.08
Hog_education_Odell,cooling_kw,seasonal_naive_168h,67.4007,193.58,0.0
Hog_education_Odell,cooling_kw,ridge_regression,76.0692,106.47,-45.0
Hog_education_Roberto,cooling_kw,seasonal_naive_168h,27.3764,92.77,0.0
Hog_education_Roberto,cooling_kw,ridge_regression,22.4132,69.34,-25.26
Hog_education_Sonia,cooling_kw,seasonal_naive_168h,54.6631,426.73,0.0
Hog_education_Sonia,cooling_kw,ridge_regression,34.4823,187.09,-56.16
Hog_education_Wayne,cooling_kw,seasonal_naive_168h,3.5927,593.11,0.0
Hog_education_Wayne,cooling_kw,ridge_regression,2.3472,260.86,-56.02
Hog_office_Almeda,cooling_kw,seasonal_naive_168h,1.7038,863.79,0.0
Hog_office_Almeda,cooling_kw,ridge_regression,2.4613,693.44,-19.72
Hog_office_Bessie,cooling_kw,seasonal_naive_168h,2.3882,430.29,0.0
Hog_office_Bessie,cooling_kw,ridge_regression,3.573,370.58,-13.88
Hog_office_Betsy,cooling_kw,seasonal_naive_168h,26.4608,159.57,0.0
Hog_office_Betsy,cooling_kw,ridge_regression,37.0683,92.81,-41.84
Hog_office_Bryan,cooling_kw,seasonal_naive_168h,10.5213,85.58,0.0
Hog_office_Bryan,cooling_kw,ridge_regression,8.7456,68.54,-19.91
Hog_office_Byron,cooling_kw,seasonal_naive_168h,105.7299,289.79,0.0
Hog_office_Byron,cooling_kw,ridge_regression,106.6126,138.83,-52.09
Hog_office_Candi,cooling_kw,seasonal_naive_168h,9.7535,210.17,0.0
Hog_office_Candi,cooling_kw,ridge_regression,39.277,939.21,346.88
Hog_office_Catalina,cooling_kw,seasonal_naive_168h,0.6298,1658.33,0.0
Hog_office_Catalina,cooling_kw,ridge_regression,1.051,1179.07,-28.9
Hog_office_Catharine,cooling_kw,seasonal_naive_168h,31.1232,1161.26,0.0
Hog_office_Catharine,cooling_kw,ridge_regression,25.4542,505.63,-56.46
Hog_office_Charla,cooling_kw,seasonal_naive_168h,6.0157,375.94,0.0
Hog_office_Charla,cooling_kw,ridge_regression,4.5513,165.83,-55.89
Hog_office_Cordelia,cooling_kw,seasonal_naive_168h,2.5154,1749.78,0.0
Hog_office_Cordelia,cooling_kw,ridge_regression,3.8669,1129.0,-35.48
Hog_office_Corey,cooling_kw,seasonal_naive_168h,4.2152,1597.63,0.0
Hog_office_Corey,cooling_kw,ridge_regression,7.4026,1210.46,-24.23
Hog_office_Corie,cooling_kw,seasonal_naive_168h,7.7855,348.57,0.0
Hog_office_Corie,cooling_kw,ridge_regression,12.9894,203.2,-41.7
Hog_office_Cornell,cooling_kw,seasonal_naive_168h,123.7016,563.76,0.0
Hog_office_Cornell,cooling_kw,ridge_regression,88.4977,238.75,-57.65
Hog_office_Cortney,cooling_kw,seasonal_naive_168h,9.8629,129.75,0.0
Hog_office_Cortney,cooling_kw,ridge_regression,20.5433,181.68,40.02
Hog_office_Darlene,cooling_kw,seasonal_naive_168h,9.8155,746.02,0.0
Hog_office_Darlene,cooling_kw,ridge_regression,13.5668,465.44,-37.61
Hog_office_Darline,cooling_kw,seasonal_naive_168h,20.7253,94.69,0.0
Hog_office_Darline,cooling_kw,ridge_regression,9.9037,41.46,-56.21
Hog_office_Denita,cooling_kw,seasonal_naive_168h,3.25,2169.31,0.0
Hog_office_Denita,cooling_kw,ridge_regression,6.7325,1689.26,-22.13
Hog_office_Elizbeth,cooling_kw,seasonal_naive_168h,3.2896,82.8,0.0
Hog_office_Elizbeth,cooling_kw,ridge_regression,5.0696,71.71,-13.39
Hog_office_Elke,cooling_kw,seasonal_naive_168h,1.7758,552.24,0.0
Hog_office_Elke,cooling_kw,ridge_regression,2.0962,391.62,-29.08
Hog_office_Elnora,cooling_kw,seasonal_naive_168h,24.5734,28.77,0.0
Hog_office_Elnora,cooling_kw,ridge_regression,23.0275,19.09,-33.64
Hog_office_Eloise,cooling_kw,seasonal_naive_168h,19.2457,155.28,0.0
Hog_office_Eloise,cooling_kw,ridge_regression,11.3165,92.49,-40.44
Hog_office_Emmanuel,cooling_kw,seasonal_naive_168h,0.6278,1060.57,0.0
Hog_office_Emmanuel,cooling_kw,ridge_regression,0.4324,459.98,-56.63
Hog_office_Garrett,cooling_kw,seasonal_naive_168h,16.7471,665.75,0.0
Hog_office_Garrett,cooling_kw,ridge_regression,13.2999,330.76,-50.32
Hog_office_Guadalupe,cooling_kw,seasonal_naive_168h,3.9018,137.76,0.0
Hog_office_Guadalupe,cooling_kw,ridge_regression,9.9832,101.88,-26.04
Hog_office_Gustavo,cooling_kw,seasonal_naive_168h,5.2077,1468.24,0.0
Hog_office_Gustavo,cooling_kw,ridge_regression,5.0211,725.78,-50.57
Hog_office_Joey,cooling_kw,seasonal_naive_168h,223.0546,75.01,0.0
Hog_office_Joey,cooling_kw,ridge_regression,257.5164,72.44,-3.43
Hog_office_Josefina,cooling_kw,seasonal_naive_168h,12.1249,660.14,0.0
Hog_office_Josefina,cooling_kw,ridge_regression,9.8301,369.22,-44.07
Hog_office_Leanne,cooling_kw,seasonal_naive_168h,2.267,1013.72,0.0
Hog_office_Leanne,cooling_kw,ridge_regression,2.3117,599.71,-40.84
Hog_office_Marlena,cooling_kw,seasonal_naive_168h,2.0856,3122.3,0.0
Hog_office_Marlena,cooling_kw,ridge_regression,4.3334,2295.72,-26.47
Hog_office_Marlene,cooling_kw,seasonal_naive_168h,2.4833,240.59,0.0
Hog_office_Marlene,cooling_kw,ridge_regression,2.2495,148.84,-38.13
Hog_office_Mary,cooling_kw,seasonal_naive_168h,6.9911,915.41,0.0
Hog_office_Mary,cooling_kw,ridge_regression,9.4289,696.95,-23.86
Hog_office_Miriam,cooling_kw,seasonal_naive_168h,1.2228,1299.77,0.0
Hog_office_Miriam,cooling_kw,ridge_regression,0.8129,589.46,-54.65
Hog_office_Myles,cooling_kw,seasonal_naive_168h,7.288,142.0,0.0
Hog_office_Myles,cooling_kw,ridge_regression,5.8251,88.48,-37.69
Hog_office_Nancie,cooling_kw,seasonal_naive_168h,6.6708,802.45,0.0
Hog_office_Nancie,cooling_kw,ridge_regression,8.9278,575.23,-28.32
Hog_office_Napoleon,cooling_kw,seasonal_naive_168h,7.7283,694.88,0.0
Hog_office_Napoleon,cooling_kw,ridge_regression,6.3122,358.43,-48.42
Hog_office_Nia,cooling_kw,seasonal_naive_168h,136.2587,517.46,0.0
Hog_office_Nia,cooling_kw,ridge_regression,102.6314,231.76,-55.21
Hog_office_Richelle,cooling_kw,seasonal_naive_168h,13.038,445.64,0.0
Hog_office_Richelle,cooling_kw,ridge_regression,10.7914,244.68,-45.1
Hog_office_Roger,cooling_kw,seasonal_naive_168h,21.774,913.42,0.0
Hog_office_Roger,cooling_kw,ridge_regression,10.7572,356.77,-60.94
Hog_office_Rolando,cooling_kw,seasonal_naive_168h,60.2025,333.06,0.0
Hog_office_Rolando,cooling_kw,ridge_regression,57.734,172.63,-48.17
Hog_office_Sarah,cooling_kw,seasonal_naive_168h,25.5679,989.84,0.0
Hog_office_Sarah,cooling_kw,ridge_regression,18.876,482.87,-51.22
Hog_office_Shawna,cooling_kw,seasonal_naive_168h,4.3995,405.12,0.0
Hog_office_Shawna,cooling_kw,ridge_regression,6.149,286.16,-29.36
Hog_office_Shon,cooling_kw,seasonal_naive_168h,5.6591,1652.31,0.0
Hog_office_Shon,cooling_kw,ridge_regression,9.807,1230.99,-25.5
Hog_office_Simon,cooling_kw,seasonal_naive_168h,2.2302,765.72,0.0
Hog_office_Simon,cooling_kw,ridge_regression,2.9135,571.78,-25.33
Hog_office_Sydney,cooling_kw,seasonal_naive_168h,2.5206,594.27,0.0
Hog_office_Sydney,cooling_kw,ridge_regression,2.5152,371.22,-37.53
Hog_office_Terry,cooling_kw,seasonal_naive_168h,36.0754,105.19,0.0
Hog_office_Terry,cooling_kw,ridge_regression,55.6964,70.65,-32.83
Hog_office_Vera,cooling_kw,seasonal_naive_168h,7.4205,1493.09,0.0
Hog_office_Vera,cooling_kw,ridge_regression,12.551,1088.81,-27.08
Moose_education_Abbie,cooling_kw,seasonal_naive_168h,186.974,72.06,0.0
Moose_education_Abbie,cooling_kw,ridge_regression,289.1714,87.29,21.13
Moose_education_Clark,cooling_kw,seasonal_naive_168h,177.0808,732.54,0.0
Moose_education_Clark,cooling_kw,ridge_regression,214.1785,497.45,-32.09
Moose_education_Dennis,cooling_kw,seasonal_naive_168h,16.5897,61.58,0.0
Moose_education_Dennis,cooling_kw,ridge_regression,23.6439,57.7,-6.29
Moose_education_Diane,cooling_kw,seasonal_naive_168h,66.3315,600.26,0.0
Moose_education_Diane,cooling_kw,ridge_regression,100.4349,438.21,-27.0
Moose_education_Florence,cooling_kw,seasonal_naive_168h,103.4881,66.79,0.0
Moose_education_Florence,cooling_kw,ridge_regression,273.2183,73.27,9.71
Moose_education_Gladys,cooling_kw,seasonal_naive_168h,78.3683,837.57,0.0
Moose_education_Gladys,cooling_kw,ridge_regression,106.2647,624.8,-25.4
Moose_education_Leland,cooling_kw,seasonal_naive_168h,130.6771,883.81,0.0
Moose_education_Leland,cooling_kw,ridge_regression,204.105,666.75,-24.56
Moose_education_Lori,cooling_kw,seasonal_naive_168h,60.002,1872.1,0.0
Moose_education_Lori,cooling_kw,ridge_regression,19.4387,653.62,-65.09
Moose_education_Marina,cooling_kw,seasonal_naive_168h,6.352,863.89,0.0
Moose_education_Marina,cooling_kw,ridge_regression,9.1241,676.62,-21.68
Moose_education_Marlon,cooling_kw,seasonal_naive_168h,9.9937,107.31,0.0
Moose_education_Marlon,cooling_kw,ridge_regression,22.9819,116.94,8.97
Moose_education_Omar,cooling_kw,seasonal_naive_168h,294.793,39.72,0.0
Moose_education_Omar,cooling_kw,ridge_regression,157.7405,21.38,-46.17
Moose_education_Rene,cooling_kw,seasonal_naive_168h,321.9357,99.37,0.0
Moose_education_Rene,cooling_kw,ridge_regression,382.0998,99.34,-0.03
Moose_education_Ricardo,cooling_kw,seasonal_naive_168h,73.5695,32.44,0.0
Moose_education_Ricardo,cooling_kw,ridge_regression,90.552,27.99,-13.73
Moose_education_Sasha,cooling_kw,seasonal_naive_168h,31.9825,66.22,0.0
Moose_education_Sasha,cooling_kw,ridge_regression,44.4466,59.8,-9.7
Panther_education_Annetta,cooling_kw,seasonal_naive_168h,349.7274,77.67,0.0
Panther_education_Annetta,cooling_kw,ridge_regression,155.0997,38.59,-50.31
Panther_education_Aurora,cooling_kw,seasonal_naive_168h,840.9862,73.53,0.0
Panther_education_Aurora,cooling_kw,ridge_regression,591.8071,50.29,-31.6
Panther_education_Cleopatra,cooling_kw,seasonal_naive_168h,182.185,53.83,0.0
Panther_education_Cleopatra,cooling_kw,ridge_regression,134.1721,38.28,-28.89
Panther_education_Emily,cooling_kw,seasonal_naive_168h,627.4138,44.7,0.0
Panther_education_Emily,cooling_kw,ridge_regression,308.7001,23.15,-48.21
Panther_education_Enriqueta,cooling_kw,seasonal_naive_168h,427.7252,57.52,0.0
Panther_education_Enriqueta,cooling_kw,ridge_regression,204.4937,31.11,-45.91
Panther_education_Ivan,cooling_kw,seasonal_naive_168h,985.7121,70.75,0.0
Panther_education_Ivan,cooling_kw,ridge_regression,404.4602,31.73,-55.15
Panther_education_Jerome,cooling_kw,seasonal_naive_168h,3101.8906,65.31,0.0
Panther_education_Jerome,cooling_kw,ridge_regression,1230.2219,27.38,-58.08
Panther_education_Neal,cooling_kw,seasonal_naive_168h,689.9043,47.8,0.0
Panther_education_Neal,cooling_kw,ridge_regression,332.9263,24.56,-48.62
Panther_education_Quintin,cooling_kw,seasonal_naive_168h,1473.0519,59.02,0.0
Panther_education_Quintin,cooling_kw,ridge_regression,749.3054,32.54,-44.87
Panther_education_Teofila,cooling_kw,seasonal_naive_168h,803.9625,54.42,0.0
Panther_education_Teofila,cooling_kw,ridge_regression,425.4952,30.28,-44.37
Panther_education_Vincent,cooling_kw,seasonal_naive_168h,1156.0475,69.87,0.0
Panther_education_Vincent,cooling_kw,ridge_regression,541.5124,36.61,-47.6
Panther_education_Zelda,cooling_kw,seasonal_naive_168h,284.3441,81.1,0.0
Panther_education_Zelda,cooling_kw,ridge_regression,164.7844,50.98,-37.14
Panther_office_Brent,cooling_kw,seasonal_naive_168h,63.9331,69.65,0.0
Panther_office_Brent,cooling_kw,ridge_regression,35.3993,39.16,-43.77
Panther_office_Christian,cooling_kw,seasonal_naive_168h,208.8866,57.12,0.0
Panther_office_Christian,cooling_kw,ridge_regression,117.8039,33.51,-41.33
Panther_office_Garth,cooling_kw,seasonal_naive_168h,441.114,85.39,0.0
Panther_office_Garth,cooling_kw,ridge_regression,257.9937,52.13,-38.95
Panther_office_Graham,cooling_kw,seasonal_naive_168h,692.275,95.04,0.0
Panther_office_Graham,cooling_kw,ridge_regression,290.6508,42.76,-55.01
Panther_office_Karla,cooling_kw,seasonal_naive_168h,157.2833,73.99,0.0
Panther_office_Karla,cooling_kw,ridge_regression,171.8108,73.35,-0.87
Panther_office_Lavinia,cooling_kw,seasonal_naive_168h,28.8539,28.86,0.0
Panther_office_Lavinia,cooling_kw,ridge_regression,20.2895,18.4,-36.23
Peacock_education_Anita,cooling_kw,seasonal_naive_168h,19.5425,285.58,0.0
Peacock_education_Anita,cooling_kw,ridge_regression,12.3662,165.29,-42.12
Peacock_education_Dustin,cooling_kw,seasonal_naive_168h,36.4266,467.85,0.0
Peacock_education_Dustin,cooling_kw,ridge_regression,25.0371,278.3,-40.52
Peacock_education_Forest,cooling_kw,seasonal_naive_168h,58.1879,226.79,0.0
Peacock_education_Forest,cooling_kw,ridge_regression,33.8607,129.88,-42.73
Peacock_education_Lucie,cooling_kw,seasonal_naive_168h,398.3049,54.22,0.0
Peacock_education_Lucie,cooling_kw,ridge_regression,280.4812,31.39,-42.11
Peacock_education_Ophelia,cooling_kw,seasonal_naive_168h,134.3599,83.59,0.0
Peacock_education_Ophelia,cooling_kw,ridge_regression,93.65,56.11,-32.87
Peacock_education_Pasquale,cooling_kw,seasonal_naive_168h,105.9783,243.95,0.0
Peacock_education_Pasquale,cooling_kw,ridge_regression,53.0093,126.76,-48.04
Peacock_education_Patience,cooling_kw,seasonal_naive_168h,3.1715,518.76,0.0
Peacock_education_Patience,cooling_kw,ridge_regression,2.4782,336.17,-35.2
Peacock_education_Yolanda,cooling_kw,seasonal_naive_168h,57.5895,321.17,0.0
Peacock_education_Yolanda,cooling_kw,ridge_regression,30.5791,165.2,-48.56
Peacock_office_Effie,cooling_kw,seasonal_naive_168h,32.4283,127.22,0.0
Peacock_office_Effie,cooling_kw,ridge_regression,22.7595,84.88,-33.28
Peacock_office_Jonathon,cooling_kw,seasonal_naive_168h,2.376,314.6,0.0
Peacock_office_Jonathon,cooling_kw,ridge_regression,1.6383,190.85,-39.34
Peacock_office_Julian,cooling_kw,seasonal_naive_168h,7.6941,299.34,0.0
Peacock_office_Julian,cooling_kw,ridge_regression,7.6407,246.2,-17.75
Peacock_office_Major,cooling_kw,seasonal_naive_168h,37.8642,57.68,0.0
Peacock_office_Major,cooling_kw,ridge_regression,31.1032,45.83,-20.54
Peacock_office_Norman,cooling_kw,seasonal_naive_168h,12.8711,136.0,0.0
Peacock_office_Norman,cooling_kw,ridge_regression,9.8123,84.2,-38.09
