building_id,metric,model,MAE,MAPE,n_obs
Fox_education_Louie,cooling_kw,seasonal_naive_168h,99.0788,24.9079,1752
Fox_education_Marcelina,cooling_kw,hour_of_week_profile,4.443,468.5188,1752
Fox_education_Marcelina,cooling_kw,seasonal_naive_168h,1.332,139.0501,1752
Fox_education_Maris,cooling_kw,hour_of_week_profile,39.7724,3625.5093,1752
Fox_education_Maris,cooling_kw,seasonal_naive_168h,4.3747,143.8268,1752
Fox_education_Marlana,cooling_kw,hour_of_week_profile,188.7466,66.1324,1752
Fox_education_Marlana,cooling_kw,seasonal_naive_168h,59.132,18.0551,1752
Fox_education_Melinda,cooling_kw,hour_of_week_profile,527.0354,135.9401,1752
Fox_education_Melinda,cooling_kw,seasonal_naive_168h,269.7658,43.5287,1752
Fox_education_Melvin,cooling_kw,hour_of_week_profile,113.9015,430.8841,1752
Fox_education_Melvin,cooling_kw,seasonal_naive_168h,11.6851,40.4287,1752
Fox_education_Nilda,cooling_kw,hour_of_week_profile,156.064,2958.2959,1752
Fox_education_Nilda,cooling_kw,seasonal_naive_168h,54.1701,442.792,1752
Fox_education_Ollie,cooling_kw,hour_of_week_profile,52.3864,64.8801,1752
Fox_education_Ollie,cooling_kw,seasonal_naive_168h,41.5376,45.5673,1752
Fox_education_Otilia,cooling_kw,hour_of_week_profile,821.6524,193.3501,1750
Fox_education_Otilia,cooling_kw,seasonal_naive_168h,281.6225,48.2138,1737
Fox_education_Ray,cooling_kw,hour_of_week_profile,18.8553,49.8596,1752
Fox_education_Ray,cooling_kw,seasonal_naive_168h,5.9209,15.7201,1752
Fox_education_Rosie,cooling_kw,hour_of_week_profile,118.1124,148.4346,1752
Fox_education_Rosie,cooling_kw,seasonal_naive_168h,23.2133,28.5548,1752
Fox_education_Rudolph,cooling_kw,hour_of_week_profile,186.4925,1002.8881,1752
Fox_education_Rudolph,cooling_kw,seasonal_naive_168h,214.8933,4238.5591,1751
Fox_education_Shaun,cooling_kw,hour_of_week_profile,76.3798,1046.5421,1752
Fox_education_Shaun,cooling_kw,seasonal_naive_168h,22.3909,213.3226,1752
Fox_education_Shirley,cooling_kw,hour_of_week_profile,82.7781,3634.9202,1752
Fox_education_Shirley,cooling_kw,seasonal_naive_168h,22.1405,273.205,1752
Fox_education_Stacia,cooling_kw,hour_of_week_profile,14.9734,5.4343,1752
Fox_education_Stacia,cooling_kw,seasonal_naive_168h,13.1712,4.7253,1752
Fox_education_Sterling,cooling_kw,hour_of_week_profile,27.9104,117.6379,1752
Fox_education_Sterling,cooling_kw,seasonal_naive_168h,13.1241,61.6329,1752
Fox_education_Suzan,cooling_kw,hour_of_week_profile,50.0491,126.347,1752
Fox_education_Suzan,cooling_kw,seasonal_naive_168h,16.4002,38.211,1752
Fox_education_Theodore,cooling_kw,hour_of_week_profile,197.8609,332.3322,1752
Fox_education_Theodore,cooling_kw,seasonal_naive_168h,69.1721,92.3679,1752
Fox_education_Tonya,cooling_kw,hour_of_week_profile,138.5478,163.5542,1752
Fox_education_Tonya,cooling_kw,seasonal_naive_168h,38.7797,34.9896,1752
Fox_education_Virgil,cooling_kw,hour_of_week_profile,52.0904,45.6678,1752
Fox_education_Virgil,cooling_kw,seasonal_naive_168h,17.6636,14.6295,1752
Fox_education_Wendell,cooling_kw,hour_of_week_profile,279.3683,67.4445,1752
Fox_education_Wendell,cooling_kw,seasonal_naive_168h,116.3923,23.0581,1752
Fox_education_Yolande,cooling_kw,hour_of_week_profile,792.0507,164.8181,1752
Fox_education_Yolande,cooling_kw,seasonal_naive_168h,227.6847,37.063,1752
Fox_office_Alice,cooling_kw,hour_of_week_profile,375.3856,103.1344,1752
Fox_office_Alice,cooling_kw,seasonal_naive_168h,101.96,24.5375,1752
Fox_office_Bernard,cooling_kw,hour_of_week_profile,42.7802,55.789,1752
Fox_office_Bernard,cooling_kw,seasonal_naive_168h,16.316,20.6612,1752
Fox_office_Berniece,cooling_kw,hour_of_week_profile,39.2843,257.6552,1752
Fox_office_Berniece,cooling_kw,seasonal_naive_168h,5.9824,26.3871,1752
Fox_office_Carson,cooling_kw,hour_of_week_profile,49.5354,96.9447,1752
Fox_office_Carson,cooling_kw,seasonal_naive_168h,24.6857,39.3158,1752
Fox_office_Demetrius,cooling_kw,hour_of_week_profile,108.5201,163.0352,1752
Fox_office_Demetrius,cooling_kw,seasonal_naive_168h,27.2658,33.2967,1752
Fox_office_Easter,cooling_kw,hour_of_week_profile,11.9165,48.056,1605
Fox_office_Easter,cooling_kw,seasonal_naive_168h,6.8914,25.4439,1605
Fox_office_Edythe,cooling_kw,hour_of_week_profile,108.3904,159.8575,1752
Fox_office_Edythe,cooling_kw,seasonal_naive_168h,30.4299,53.6754,1752
Fox_office_Essie,cooling_kw,hour_of_week_profile,92.3235,2498.9954,1752
Fox_office_Essie,cooling_kw,seasonal_naive_168h,28.8474,405.7742,1752
Fox_office_Israel,cooling_kw,hour_of_week_profile,98.4797,2201.5396,1752
Fox_office_Israel,cooling_kw,seasonal_naive_168h,30.3849,211.0802,1752
Fox_office_Juana,cooling_kw,hour_of_week_profile,17.657,522.2771,1752
Fox_office_Juana,cooling_kw,seasonal_naive_168h,3.3993,39.6796,1752
Fox_office_Karima,cooling_kw,hour_of_week_profile,115.6223,439.5478,1752
Fox_office_Karima,cooling_kw,seasonal_naive_168h,29.0827,68.7184,1752
Fox_office_Margarita,cooling_kw,hour_of_week_profile,32.3484,61.9785,1752
Fox_office_Margarita,cooling_kw,seasonal_naive_168h,6.3769,29.7539,1752
Fox_office_Rowena,cooling_kw,hour_of_week_profile,28.5929,521.7945,1752
Fox_office_Rowena,cooling_kw,seasonal_naive_168h,19.3823,337.8566,1752
Fox_office_Sheila,cooling_kw,hour_of_week_profile,7.0767,19.093,1752
Fox_office_Sheila,cooling_kw,seasonal_naive_168h,3.4521,9.5166,1752
Fox_office_Thelma,cooling_kw,hour_of_week_profile,208.3056,441.342,1752
Fox_office_Thelma,cooling_kw,seasonal_naive_168h,32.0757,49.7128,1752
Fox_office_Yong,cooling_kw,hour_of_week_profile,98.6716,66.5614,1752
Fox_office_Yong,cooling_kw,seasonal_naive_168h,35.4321,19.2755,1752
Fox_office_Zachary,cooling_kw,hour_of_week_profile,159.0379,312.8423,1752
Fox_office_Zachary,cooling_kw,seasonal_naive_168h,40.4832,54.3317,1752
Hog_education_Beth,cooling_kw,hour_of_week_profile,88.159,363.4775,1752
Hog_education_Beth,cooling_kw,seasonal_naive_168h,13.2495,33.0268,1752
Hog_education_Caridad,cooling_kw,hour_of_week_profile,1557.2744,1004.7355,1752
Hog_education_Caridad,cooling_kw,seasonal_naive_168h,92.9217,76.4397,1752
Hog_education_Casandra,cooling_kw,hour_of_week_profile,410.9744,911.5709,1752
Hog_education_Casandra,cooling_kw,seasonal_naive_168h,53.2606,119.7193,1752
Hog_education_Cathleen,cooling_kw,hour_of_week_profile,176.413,119.4034,1752
Hog_education_Cathleen,cooling_kw,seasonal_naive_168h,34.8803,21.1525,1752
Hog_education_Donnie,cooling_kw,hour_of_week_profile,46.5069,657.5276,1752
Hog_education_Donnie,cooling_kw,seasonal_naive_168h,4.7367,206.5506,1752
Hog_education_Hallie,cooling_kw,hour_of_week_profile,14.1795,83.0619,1752
Hog_education_Hallie,cooling_kw,seasonal_naive_168h,0.4999,99.3642,1752
Hog_education_Haywood,cooling_kw,hour_of_week_profile,67.8903,487.9196,1752
Hog_education_Haywood,cooling_kw,seasonal_naive_168h,9.0155,223.2786,1752
Hog_education_Janell,cooling_kw,hour_of_week_profile,267648.4375,94.6305,1752
Hog_education_Janell,cooling_kw,seasonal_naive_168h,33837.1875,12.4569,1752
Hog_education_Jared,cooling_kw,hour_of_week_profile,1.9546,81.0173,1752
Hog_education_Jared,cooling_kw,seasonal_naive_168h,0.1957,231.0527,1752
Hog_education_Leandro,cooling_kw,hour_of_week_profile,45.4367,504.4204,1752
Hog_education_Leandro,cooling_kw,seasonal_naive_168h,7.3186,205.1919,1752
Hog_education_Luvenia,cooling_kw,hour_of_week_profile,637.0594,3707.0264,1752
Hog_education_Luvenia,cooling_kw,seasonal_naive_168h,71.2957,287.561,1752
Hog_education_Madge,cooling_kw,hour_of_week_profile,44.1572,821.8601,1752
Hog_education_Madge,cooling_kw,seasonal_naive_168h,1.4983,240.5313,1752
Hog_education_Martha,cooling_kw,hour_of_week_profile,63.9108,1878.2314,1752
Hog_education_Martha,cooling_kw,seasonal_naive_168h,8.0478,139.7619,1752
Hog_education_Mathilda,cooling_kw,hour_of_week_profile,6.0137,58.6071,1752
Hog_education_Mathilda,cooling_kw,seasonal_naive_168h,0.4397,0.0,1752
Hog_education_Odell,cooling_kw,hour_of_week_profile,500.018,731.58,1752
Hog_education_Odell,cooling_kw,seasonal_naive_168h,67.4007,92.5646,1752
Hog_education_Roberto,cooling_kw,hour_of_week_profile,77.1507,176.8456,1752
Hog_education_Roberto,cooling_kw,seasonal_naive_168h,27.3764,59.7614,1752
Hog_education_Sonia,cooling_kw,hour_of_week_profile,465.2469,27935.334,1752
Hog_education_Sonia,cooling_kw,seasonal_naive_168h,54.6631,17247.3125,1752
Hog_education_Wayne,cooling_kw,hour_of_week_profile,24.9047,4785.8911,1752
Hog_education_Wayne,cooling_kw,seasonal_naive_168h,3.5927,550.8365,1752
Hog_office_Almeda,cooling_kw,hour_of_week_profile,12.1281,90.3847,1752
Hog_office_Almeda,cooling_kw,seasonal_naive_168h,1.7038,47.378,1752
Hog_office_Bessie,cooling_kw,hour_of_week_profile,15.5105,2953.6572,1752
Hog_office_Bessie,cooling_kw,seasonal_naive_168h,2.3882,293.608,1752
Hog_office_Betsy,cooling_kw,hour_of_week_profile,203.955,475.1058,1752
Hog_office_Betsy,cooling_kw,seasonal_naive_168h,26.4608,40.3046,1752
Hog_office_Bryan,cooling_kw,hour_of_week_profile,18.3714,218.0908,1752
Hog_office_Bryan,cooling_kw,seasonal_naive_168h,10.5213,58.63,1752
Hog_office_Byron,cooling_kw,hour_of_week_profile,908.9531,1248.5702,1752
Hog_office_Byron,cooling_kw,seasonal_naive_168h,105.7299,91.8273,1752
Hog_office_Candi,cooling_kw,hour_of_week_profile,450.5912,5052.2651,1752
Hog_office_Candi,cooling_kw,seasonal_naive_168h,9.7535,146.2751,1752
Hog_office_Catalina,cooling_kw,hour_of_week_profile,6.5515,358.8499,1752
Hog_office_Catalina,cooling_kw,seasonal_naive_168h,0.6298,295.7513,1752
Hog_office_Catharine,cooling_kw,hour_of_week_profile,193.3937,37029.2539,1752
Hog_office_Catharine,cooling_kw,seasonal_naive_168h,31.1232,3902.5657,1752
Hog_office_Charla,cooling_kw,hour_of_week_profile,40.5704,2376.6702,1752
Hog_office_Charla,cooling_kw,seasonal_naive_168h,6.0157,189.5713,1752
Hog_office_Cordelia,cooling_kw,hour_of_week_profile,19.6347,506.7752,1752
Hog_office_Cordelia,cooling_kw,seasonal_naive_168h,2.5154,98.2659,1752
Hog_office_Corey,cooling_kw,hour_of_week_profile,46.9085,1436.6998,1752
Hog_office_Corey,cooling_kw,seasonal_naive_168h,4.2152,524.7707,1752
Hog_office_Corie,cooling_kw,hour_of_week_profile,58.9021,934.5688,1752
Hog_office_Corie,cooling_kw,seasonal_naive_168h,7.7855,93.6268,1752
Hog_office_Cornell,cooling_kw,hour_of_week_profile,959.134,6214.8257,1752
Hog_office_Cornell,cooling_kw,seasonal_naive_168h,123.7016,365.7093,1752
Hog_office_Cortney,cooling_kw,hour_of_week_profile,37.4689,218.2949,1752
Hog_office_Cortney,cooling_kw,seasonal_naive_168h,9.8629,101.6856,1752
Hog_office_Darlene,cooling_kw,hour_of_week_profile,64.652,2672.158,1752
Hog_office_Darlene,cooling_kw,seasonal_naive_168h,9.8155,180.1403,1752
Hog_office_Darline,cooling_kw,hour_of_week_profile,93.9993,39.9209,1752
Hog_office_Darline,cooling_kw,seasonal_naive_168h,20.7253,7.3052,1752
Hog_office_Denita,cooling_kw,hour_of_week_profile,36.932,947.6372,1752
Hog_office_Denita,cooling_kw,seasonal_naive_168h,3.25,99.4539,1752
Hog_office_Elizbeth,cooling_kw,hour_of_week_profile,25.9702,380.1552,1752
Hog_office_Elizbeth,cooling_kw,seasonal_naive_168h,3.2896,36.1555,1752
Hog_office_Elke,cooling_kw,hour_of_week_profile,13.3828,1506.5848,1752
Hog_office_Elke,cooling_kw,seasonal_naive_168h,1.7758,117.8948,1752
Hog_office_Elnora,cooling_kw,hour_of_week_profile,17.7964,14.9084,1752
Hog_office_Elnora,cooling_kw,seasonal_naive_168h,24.5734,18.517,1752
Hog_office_Eloise,cooling_kw,hour_of_week_profile,21.4487,356.6215,1752
Hog_office_Eloise,cooling_kw,seasonal_naive_168h,19.2457,199.964,1752
Hog_office_Emmanuel,cooling_kw,hour_of_week_profile,5.065,99.6733,1752
Hog_office_Emmanuel,cooling_kw,seasonal_naive_168h,0.6278,166.8047,1752
Hog_office_Garrett,cooling_kw,hour_of_week_profile,97.9201,2574.0469,1743
Hog_office_Garrett,cooling_kw,seasonal_naive_168h,16.0108,432.4656,1705
Hog_office_Guadalupe,cooling_kw,hour_of_week_profile,25.0638,204.3853,1752
Hog_office_Guadalupe,cooling_kw,seasonal_naive_168h,3.9018,26.6621,1752
Hog_office_Gustavo,cooling_kw,hour_of_week_profile,42.6767,79.2528,1752
Hog_office_Gustavo,cooling_kw,seasonal_naive_168h,5.2077,97.4147,1752
Hog_office_Joey,cooling_kw,hour_of_week_profile,924.3109,208.3255,1752
Hog_office_Joey,cooling_kw,seasonal_naive_168h,223.0546,33.2084,1752
Hog_office_Josefina,cooling_kw,hour_of_week_profile,88.7247,3322.2717,1752
Hog_office_Josefina,cooling_kw,seasonal_naive_168h,12.1249,1028.6758,1752
Hog_office_Leanne,cooling_kw,hour_of_week_profile,28.1875,225.6428,1752
Hog_office_Leanne,cooling_kw,seasonal_naive_168h,2.267,51.0191,1752
Hog_office_Marlena,cooling_kw,hour_of_week_profile,15.1654,49.8097,1752
Hog_office_Marlena,cooling_kw,seasonal_naive_168h,2.0856,100.0,1752
Hog_office_Marlene,cooling_kw,hour_of_week_profile,11.0874,2737.9829,1752
Hog_office_Marlene,cooling_kw,seasonal_naive_168h,2.4833,152.3056,1752
Hog_office_Mary,cooling_kw,hour_of_week_profile,39.6616,390.6506,1752
Hog_office_Mary,cooling_kw,seasonal_naive_168h,6.9911,189.8055,1752
Hog_office_Miriam,cooling_kw,hour_of_week_profile,8.5514,323.9659,1752
Hog_office_Miriam,cooling_kw,seasonal_naive_168h,1.2228,277.0393,1752
Hog_office_Myles,cooling_kw,hour_of_week_profile,20.0318,711.2402,1752
Hog_office_Myles,cooling_kw,seasonal_naive_168h,7.288,118.5775,1752
Hog_office_Nancie,cooling_kw,hour_of_week_profile,42.0982,243.3457,1752
Hog_office_Nancie,cooling_kw,seasonal_naive_168h,6.6708,166.5509,1752
Hog_office_Napoleon,cooling_kw,hour_of_week_profile,53.8363,2132.8235,1752
Hog_office_Napoleon,cooling_kw,seasonal_naive_168h,7.7283,303.9002,1752
Hog_office_Nia,cooling_kw,hour_of_week_profile,1077.1764,7773.2588,1752
Hog_office_Nia,cooling_kw,seasonal_naive_168h,136.2587,410.982,1752
Hog_office_Richelle,cooling_kw,hour_of_week_profile,98.0407,5454.0625,1752
Hog_office_Richelle,cooling_kw,seasonal_naive_168h,13.038,829.4786,1752
Hog_office_Roger,cooling_kw,hour_of_week_profile,162.6512,2211.1438,1752
Hog_office_Roger,cooling_kw,seasonal_naive_168h,21.774,418.4731,1752
Hog_office_Rolando,cooling_kw,hour_of_week_profile,423.2577,1379.0447,1752
Hog_office_Rolando,cooling_kw,seasonal_naive_168h,60.2025,139.5671,1752
Hog_office_Sarah,cooling_kw,hour_of_week_profile,254.1702,104535.9609,1752
Hog_office_Sarah,cooling_kw,seasonal_naive_168h,25.5679,4727.022,1752
Hog_office_Shawna,cooling_kw,hour_of_week_profile,38.5135,785.9008,1752
Hog_office_Shawna,cooling_kw,seasonal_naive_168h,4.3995,156.0667,1752
Hog_office_Shon,cooling_kw,hour_of_week_profile,43.3715,592.0931,1752
Hog_office_Shon,cooling_kw,seasonal_naive_168h,5.6591,412.9395,1752
Hog_office_Simon,cooling_kw,hour_of_week_profile,17.9362,592.2388,1752
Hog_office_Simon,cooling_kw,seasonal_naive_168h,2.2302,318.6856,1752
Hog_office_Sydney,cooling_kw,hour_of_week_profile,20.5712,182.0579,1752
Hog_office_Sydney,cooling_kw,seasonal_naive_168h,2.5206,160.9388,1752
Hog_office_Terry,cooling_kw,hour_of_week_profile,301.0594,358.0437,1752
Hog_office_Terry,cooling_kw,seasonal_naive_168h,36.0754,29.7218,1752
Hog_office_Vera,cooling_kw,hour_of_week_profile,63.6694,948.7444,1752
Hog_office_Vera,cooling_kw,seasonal_naive_168h,7.4205,796.357,1752
Moose_education_Abbie,cooling_kw,hour_of_week_profile,569.0495,210.6047,1746
Moose_education_Abbie,cooling_kw,seasonal_naive_168h,195.2626,59.5894,1720
Moose_education_Clark,cooling_kw,hour_of_week_profile,1347.6067,130.2505,1746
Moose_education_Clark,cooling_kw,seasonal_naive_168h,195.1478,123.7591,1720
Moose_education_Dennis,cooling_kw,hour_of_week_profile,120.3425,318.6095,1747
Moose_education_Dennis,cooling_kw,seasonal_naive_168h,16.468,30.4284,1723
Moose_education_Diane,cooling_kw,hour_of_week_profile,415.8768,5267.9546,1746
Moose_education_Diane,cooling_kw,seasonal_naive_168h,73.4881,255.688,1720
Moose_education_Florence,cooling_kw,hour_of_week_profile,665.9292,157.7289,1746
Moose_education_Florence,cooling_kw,seasonal_naive_168h,114.1075,19.4037,1720
Moose_education_Gladys,cooling_kw,hour_of_week_profile,917.445,59.9972,1734
Moose_education_Gladys,cooling_kw,seasonal_naive_168h,78.0966,100.0,1731
Moose_education_Leland,cooling_kw,hour_of_week_profile,938.9641,1884.0006,1746
Moose_education_Leland,cooling_kw,seasonal_naive_168h,142.59,122.2126,1720
Moose_education_Lori,cooling_kw,hour_of_week_profile,262.8615,576.1507,1733
Moose_education_Lori,cooling_kw,seasonal_naive_168h,59.8634,679.4813,1731
Moose_education_Maria,cooling_kw,hour_of_week_profile,884.4178,0.0,1735
Moose_education_Maria,cooling_kw,seasonal_naive_168h,6.7358,0.0,1733
Moose_education_Marina,cooling_kw,hour_of_week_profile,76.3561,854.7917,1746
Moose_education_Marina,cooling_kw,seasonal_naive_168h,6.7524,442.4577,1720
Moose_education_Marlon,cooling_kw,hour_of_week_profile,60.5278,144.6266,1746
Moose_education_Marlon,cooling_kw,seasonal_naive_168h,9.8718,27.2042,1720
Moose_education_Omar,cooling_kw,hour_of_week_profile,482.3384,183.6476,1747
Moose_education_Omar,cooling_kw,seasonal_naive_168h,300.4975,135.4904,1723
Moose_education_Rene,cooling_kw,hour_of_week_profile,773.5447,7313.6172,1746
Moose_education_Rene,cooling_kw,seasonal_naive_168h,327.4602,3860.5869,1720
Moose_education_Ricardo,cooling_kw,hour_of_week_profile,285.6145,78.0394,1747
Moose_education_Ricardo,cooling_kw,seasonal_naive_168h,73.0385,15.7395,1723
Moose_education_Sasha,cooling_kw,hour_of_week_profile,193.1765,281.1157,1747
Moose_education_Sasha,cooling_kw,seasonal_naive_168h,31.7919,35.771,1723
Panther_education_Annetta,cooling_kw,hour_of_week_profile,293.8195,115.0361,1558
Panther_education_Annetta,cooling_kw,seasonal_naive_168h,349.9524,106.7171,1555
Panther_education_Aurora,cooling_kw,hour_of_week_profile,825.5824,91.0228,1752
Panther_education_Aurora,cooling_kw,seasonal_naive_168h,842.3729,75.7972,1749
Panther_education_Cleopatra,cooling_kw,hour_of_week_profile,202.5982,50.1006,1752
Panther_education_Cleopatra,cooling_kw,seasonal_naive_168h,182.1151,45.1314,1749
Panther_education_Emily,cooling_kw,hour_of_week_profile,737.376,67.1528,1750
Panther_education_Emily,cooling_kw,seasonal_naive_168h,626.076,53.9459,1747
Panther_education_Enriqueta,cooling_kw,hour_of_week_profile,435.348,85.4757,1751
Panther_education_Enriqueta,cooling_kw,seasonal_naive_168h,427.4886,63.1132,1748
Panther_education_Ivan,cooling_kw,hour_of_week_profile,954.8418,114.0904,1672
Panther_education_Ivan,cooling_kw,seasonal_naive_168h,985.9621,99.7308,1669
Panther_education_Jerome,cooling_kw,hour_of_week_profile,2948.0098,102.2353,1751
Panther_education_Jerome,cooling_kw,seasonal_naive_168h,3108.9246,92.7658,1747
Panther_education_Neal,cooling_kw,hour_of_week_profile,553.1668,43.5104,1751
Panther_education_Neal,cooling_kw,seasonal_naive_168h,690.1683,46.3864,1748
Panther_education_Quintin,cooling_kw,hour_of_week_profile,1234.9454,212.4932,1752
Panther_education_Quintin,cooling_kw,seasonal_naive_168h,1471.9565,142.1694,1749
Panther_education_Teofila,cooling_kw,hour_of_week_profile,641.1041,135.9852,1641
Panther_education_Teofila,cooling_kw,seasonal_naive_168h,804.5995,143.0684,1638
Panther_education_Vincent,cooling_kw,hour_of_week_profile,1156.7549,147.2858,1727
Panther_education_Vincent,cooling_kw,seasonal_naive_168h,1135.8792,121.2362,1666
Panther_education_Zelda,cooling_kw,hour_of_week_profile,528.6829,147.829,1750
Panther_education_Zelda,cooling_kw,seasonal_naive_168h,284.6964,76.0097,1747
Panther_office_Brent,cooling_kw,hour_of_week_profile,64.1158,29.4775,1752
Panther_office_Brent,cooling_kw,seasonal_naive_168h,63.9792,36.1511,1749
Panther_office_Christian,cooling_kw,hour_of_week_profile,193.495,69.725,1750
Panther_office_Christian,cooling_kw,seasonal_naive_168h,208.9256,61.6662,1747
Panther_office_Garth,cooling_kw,hour_of_week_profile,428.7246,131.7362,1752
Panther_office_Garth,cooling_kw,seasonal_naive_168h,441.1694,114.2836,1749
Panther_office_Graham,cooling_kw,hour_of_week_profile,925.4605,254.4145,1684
Panther_office_Graham,cooling_kw,seasonal_naive_168h,693.7465,190.6989,1681
Panther_office_Karla,cooling_kw,hour_of_week_profile,308.9968,276.7995,1751
Panther_office_Karla,cooling_kw,seasonal_naive_168h,157.8059,107.2276,1748
Panther_office_Lavinia,cooling_kw,hour_of_week_profile,30.7638,24.4268,1750
Panther_office_Lavinia,cooling_kw,seasonal_naive_168h,28.7765,21.8399,1747
Peacock_education_Anita,cooling_kw,hour_of_week_profile,16.7118,750.2475,1190
Peacock_education_Anita,cooling_kw,seasonal_naive_168h,17.3294,650.658,999
Peacock_education_Dustin,cooling_kw,hour_of_week_profile,95.934,721.2748,1745
Peacock_education_Dustin,cooling_kw,seasonal_naive_168h,36.4266,206.7844,1745
Peacock_education_Forest,cooling_kw,hour_of_week_profile,91.6002,1906.193,1704
Peacock_education_Forest,cooling_kw,seasonal_naive_168h,58.6559,652.3499,1515
Peacock_education_Lucie,cooling_kw,hour_of_week_profile,1088.3674,112.8927,1746
Peacock_education_Lucie,cooling_kw,seasonal_naive_168h,398.3049,29.0955,1746
Peacock_education_Ophelia,cooling_kw,hour_of_week_profile,104.322,28.469,1746
Peacock_education_Ophelia,cooling_kw,seasonal_naive_168h,134.3599,51.4744,1746
Peacock_education_Pasquale,cooling_kw,hour_of_week_profile,267.1257,30137.7832,1745
Peacock_education_Pasquale,cooling_kw,seasonal_naive_168h,105.9783,4636.3394,1745
Peacock_education_Patience,cooling_kw,hour_of_week_profile,11.593,134.3603,1748
Peacock_education_Patience,cooling_kw,seasonal_naive_168h,3.1702,161.3957,1747
Peacock_education_Yolanda,cooling_kw,hour_of_week_profile,185.84,396.8404,1746
Peacock_education_Yolanda,cooling_kw,seasonal_naive_168h,57.5895,177.8611,1746
Peacock_office_Effie,cooling_kw,hour_of_week_profile,78.9084,10027.5488,1743
Peacock_office_Effie,cooling_kw,seasonal_naive_168h,32.4283,2050.0806,1743
Peacock_office_Jonathon,cooling_kw,hour_of_week_profile,7.4584,351.5731,1745
Peacock_office_Jonathon,cooling_kw,seasonal_naive_168h,2.3854,126.2906,1744
Peacock_office_Julian,cooling_kw,hour_of_week_profile,20.1758,3232.5955,1731
Peacock_office_Julian,cooling_kw,seasonal_naive_168h,7.624,891.4047,1720
Peacock_office_Major,cooling_kw,hour_of_week_profile,58.3766,68.8811,1721
Peacock_office_Major,cooling_kw,seasonal_naive_168h,37.8642,37.2523,1721
Peacock_office_Naomi,cooling_kw,hour_of_week_profile,79.5317,0.9487,1742
Peacock_office_Naomi,cooling_kw,seasonal_naive_168h,0.0584,100.0,1726
Peacock_office_Norman,cooling_kw,hour_of_week_profile,32.8913,525.6368,1746
Peacock_office_Norman,cooling_kw,seasonal_naive_168h,12.8711,136.5322,1746
